表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
鳴っ,動詞,自立,*,*,五段・ラ行,連用タ接続,鳴る,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
居り,動詞,自立,*,*,五段・ラ行,連用形,居る,オリ,オリ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
楽長,名詞,一般,*,*,*,*,楽長,ガクチョウ,ガクチョー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ポケット,名詞,一般,*,*,*,*,ポケット,ポケット,ポケット
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
手,名詞,一般,*,*,*,*,手,テ,テ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
つっ込ん,動詞,自立,*,*,五段・マ行,連用タ接続,つっ込む,ツッコン,ツッコン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
拍手,名詞,サ変接続,*,*,*,*,拍手,ハクシュ,ハクシュ
なんか,フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ
いい,形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イイ
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
のそのそ,副詞,一般,*,*,*,*,のそのそ,ノソノソ,ノソノソ
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
間,名詞,一般,*,*,*,*,間,マ,マ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
歩き,動詞,自立,*,*,五段・カ行イ音便,連用形,歩く,アルキ,アルキ
まわっ,動詞,非自立,*,*,五段・ラ行,連用タ接続,まわる,マワッ,マワッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
じつは,副詞,一般,*,*,*,*,じつは,ジツハ,ジツワ
どうして,副詞,一般,*,*,*,*,どうして,ドウシテ,ドーシテ
嬉し,形容詞,自立,*,*,形容詞・イ段,ガル接続,嬉しい,ウレシ,ウレシ
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
いっぱい,副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
たばこ,名詞,一般,*,*,*,*,たばこ,タバコ,タバコ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
くわえ,動詞,自立,*,*,一段,連用形,くわえる,クワエ,クワエ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
マッチ,名詞,一般,*,*,*,*,マッチ,マッチ,マッチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
すっ,動詞,自立,*,*,五段・ラ行,連用タ接続,する,スッ,スッ
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ
楽器,名詞,一般,*,*,*,*,楽器,ガッキ,ガッキ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ケース,名詞,一般,*,*,*,*,ケース,ケース,ケース
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
入れ,動詞,自立,*,*,一段,連用形,入れる,イレ,イレ
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ホール,名詞,一般,*,*,*,*,ホール,ホール,ホール
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ
ぱちぱち,副詞,一般,*,*,*,*,ぱちぱち,パチパチ,パチパチ
手,名詞,一般,*,*,*,*,手,テ,テ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
鳴っ,動詞,自立,*,*,五段・ラ行,連用タ接続,鳴る,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
それどころ,名詞,形容動詞語幹,*,*,*,*,それどころ,ソレドコロ,ソレドコロ
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク
いよいよ,副詞,一般,*,*,*,*,いよいよ,イヨイヨ,イヨイヨ
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
高く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
何だか,副詞,一般,*,*,*,*,何だか,ナンダカ,ナンダカ
こわい,形容詞,自立,*,*,形容詞・アウオ段,基本形,こわい,コワイ,コワイ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
手,名詞,一般,*,*,*,*,手,テ,テ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
つけ,動詞,自立,*,*,一段,未然形,つける,ツケ,ツケ
られ,動詞,接尾,*,*,一段,未然形,られる,ラレ,ラレ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
音,名詞,一般,*,*,*,*,音,オト,オト
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ
白い,形容詞,自立,*,*,形容詞・アウオ段,基本形,白い,シロイ,シロイ
リボン,名詞,一般,*,*,*,*,リボン,リボン,リボン
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
胸,名詞,一般,*,*,*,*,胸,ムネ,ムネ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
司会,名詞,サ変接続,*,*,*,*,司会,シカイ,シカイ
者,名詞,接尾,一般,*,*,*,者,シャ,シャ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
はいっ,動詞,自立,*,*,五段・ラ行,連用タ接続,はいる,ハイッ,ハイッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
アンコール,名詞,サ変接続,*,*,*,*,アンコール,アンコール,アンコール
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
やっ,動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
みじかい,形容詞,自立,*,*,形容詞・アウオ段,基本形,みじかい,ミジカイ,ミジカイ
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
も,助詞,係助詞,*,*,*,*,も,モ,モ
きかせ,動詞,自立,*,*,一段,連用形,きかせる,キカセ,キカセ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
やっ,動詞,非自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ください,動詞,非自立,*,*,五段・ラ行特殊,連用形,くださる,クダサイ,クダサイ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
すると,接続詞,*,*,*,*,*,すると,スルト,スルト
楽長,名詞,一般,*,*,*,*,楽長,ガクチョウ,ガクチョー
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
きっと,副詞,一般,*,*,*,*,きっと,キット,キット
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
答え,動詞,自立,*,*,一段,連用形,答える,コタエ,コタエ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
いけ,動詞,自立,*,*,一段,連用形,いける,イケ,イケ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン
な,助詞,終助詞,*,*,*,*,な,ナ,ナ
。,記号,句点,*,*,*,*,。,。,。
こういう,連体詞,*,*,*,*,*,こういう,コウイウ,コーユウ
大物,名詞,一般,*,*,*,*,大物,オオモノ,オーモノ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
あと,名詞,一般,*,*,*,*,あと,アト,アト
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
出し,動詞,自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
って,助詞,格助詞,連語,*,*,*,って,ッテ,ッテ
こっち,名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
気,名詞,非自立,一般,*,*,*,気,キ,キ
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ
済む,動詞,自立,*,*,五段・マ行,基本形,済む,スム,スム
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
行く,動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク
もん,名詞,非自立,一般,*,*,*,もん,モン,モン
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
では,接続詞,*,*,*,*,*,では,デハ,デワ
楽長,名詞,一般,*,*,*,*,楽長,ガクチョウ,ガクチョー
さん,名詞,接尾,人名,*,*,*,さん,サン,サン
出,動詞,自立,*,*,一段,連用形,出る,デ,デ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
一寸,副詞,一般,*,*,*,*,一寸,チョット,チョット
挨拶,名詞,サ変接続,*,*,*,*,挨拶,アイサツ,アイサツ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ください,動詞,非自立,*,*,五段・ラ行特殊,命令ｉ,くださる,クダサイ,クダサイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
だめ,名詞,形容動詞語幹,*,*,*,*,だめ,ダメ,ダメ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
おい,感動詞,*,*,*,*,*,おい,オイ,オイ
、,記号,読点,*,*,*,*,、,、,、
ゴーシュ,名詞,固有名詞,一般,*,*,*,ゴーシュ,*,*
君,名詞,接尾,人名,*,*,*,君,クン,クン
、,記号,読点,*,*,*,*,、,、,、
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
出,動詞,自立,*,*,一段,連用形,出る,デ,デ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
弾い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,弾く,ヒイ,ヒイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
やっ,動詞,非自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
くれ,動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
呆気,名詞,一般,*,*,*,*,呆気,アッケ,アッケ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
とら,動詞,自立,*,*,五段・ラ行,未然形,とる,トラ,トラ
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
、,記号,読点,*,*,*,*,、,、,、
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
ヴァイオリン,名詞,一般,*,*,*,*,ヴァイオリン,ヴァイオリン,バイオリン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
一番,名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
人,名詞,一般,*,*,*,*,人,ヒト,ヒト
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
顔,名詞,一般,*,*,*,*,顔,カオ,カオ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
あげ,動詞,自立,*,*,一段,連用形,あげる,アゲ,アゲ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
云い,動詞,自立,*,*,五段・ワ行促音便,連用形,云う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
さあ,感動詞,*,*,*,*,*,さあ,サア,サー
出,動詞,自立,*,*,一段,連用形,出る,デ,デ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
行き,動詞,非自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ
たまえ,名詞,固有名詞,人名,名,*,*,たまえ,タマエ,タマエ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
楽長,名詞,一般,*,*,*,*,楽長,ガクチョウ,ガクチョー
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
云い,動詞,自立,*,*,五段・ワ行促音便,連用形,云う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
も,助詞,係助詞,*,*,*,*,も,モ,モ
セロ,名詞,一般,*,*,*,*,セロ,セロ,セロ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
むりに,名詞,一般,*,*,*,*,むりに,*,*
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
持た,動詞,自立,*,*,五段・タ行,未然形,持つ,モタ,モタ
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
あける,動詞,自立,*,*,一段,基本形,あける,アケル,アケル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
舞台,名詞,一般,*,*,*,*,舞台,ブタイ,ブタイ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
押し出し,動詞,自立,*,*,五段・サ行,連用形,押し出す,オシダシ,オシダシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
しまい,動詞,非自立,*,*,五段・ワ行促音便,連用形,しまう,シマイ,シマイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
孔,名詞,一般,*,*,*,*,孔,アナ,アナ
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ
あい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,あく,アイ,アイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
セロ,名詞,一般,*,*,*,*,セロ,セロ,セロ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
もっ,動詞,自立,*,*,五段・タ行,連用タ接続,もつ,モッ,モッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
じつに,副詞,一般,*,*,*,*,じつに,ジツニ,ジツニ
困っ,動詞,自立,*,*,五段・ラ行,連用タ接続,困る,コマッ,コマッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
しまっ,動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,しまう,シマッ,シマッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
舞台,名詞,一般,*,*,*,*,舞台,ブタイ,ブタイ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
出る,動詞,自立,*,*,一段,基本形,出る,デル,デル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
そら,感動詞,*,*,*,*,*,そら,ソラ,ソラ
見ろ,動詞,自立,*,*,一段,命令ｒｏ,見る,ミロ,ミロ
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
一,名詞,数,*,*,*,*,一,イチ,イチ
そう,名詞,接尾,助数詞,*,*,*,そう,ソウ,ソー
ひどく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ひどい,ヒドク,ヒドク
手,名詞,一般,*,*,*,*,手,テ,テ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
叩き,動詞,自立,*,*,五段・カ行イ音便,連用形,叩く,ハタキ,ハタキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
わあ,感動詞,*,*,*,*,*,わあ,ワア,ワア
と,助詞,格助詞,引用,*,*,*,と,ト,ト
叫ん,動詞,自立,*,*,五段・バ行,連用タ接続,叫ぶ,サケン,サケン
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ
も,助詞,係助詞,*,*,*,*,も,モ,モ
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ
ひと,名詞,一般,*,*,*,*,ひと,ヒト,ヒト
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ばか,名詞,一般,*,*,*,*,ばか,バカ,バカ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
よし,副詞,一般,*,*,*,*,よし,ヨシ,ヨシ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
いろ,動詞,非自立,*,*,一段,命令ｒｏ,いる,イロ,イロ
。,記号,句点,*,*,*,*,。,。,。
印度,名詞,固有名詞,地域,国,*,*,印度,インド,インド
の,助詞,連体化,*,*,*,*,の,ノ,ノ
虎,名詞,一般,*,*,*,*,虎,トラ,トラ
狩,名詞,一般,*,*,*,*,狩,カリ,カリ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ひい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,ひく,ヒイ,ヒイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
やる,動詞,非自立,*,*,五段・ラ行,基本形,やる,ヤル,ヤル
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
すっかり,副詞,一般,*,*,*,*,すっかり,スッカリ,スッカリ
落ちつい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,落ちつく,オチツイ,オチツイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
舞台,名詞,一般,*,*,*,*,舞台,ブタイ,ブタイ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
まん中,名詞,一般,*,*,*,*,まん中,マンナカ,マンナカ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
出,動詞,自立,*,*,一段,連用形,出る,デ,デ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
それから,接続詞,*,*,*,*,*,それから,ソレカラ,ソレカラ
あの,フィラー,*,*,*,*,*,あの,アノ,アノ
猫,名詞,一般,*,*,*,*,猫,ネコ,ネコ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
とき,名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
まるで,副詞,一般,*,*,*,*,まるで,マルデ,マルデ
怒っ,動詞,自立,*,*,五段・ラ行,連用タ接続,怒る,オコッ,オコッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
象,名詞,一般,*,*,*,*,象,ゾウ,ゾー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
勢,名詞,一般,*,*,*,*,勢,ゼイ,ゼイ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
虎,名詞,一般,*,*,*,*,虎,トラ,トラ
狩り,名詞,一般,*,*,*,*,狩り,カリ,カリ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
弾き,動詞,自立,*,*,五段・カ行イ音便,連用形,弾く,ハジキ,ハジキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ところが,接続詞,*,*,*,*,*,ところが,トコロガ,トコロガ
聴衆,名詞,一般,*,*,*,*,聴衆,チョウシュウ,チョーシュー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
しいんと,副詞,一般,*,*,*,*,しいんと,シイント,シイント
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
一生けん命,名詞,副詞可能,*,*,*,*,一生けん命,イッショウケンメイ,イッショーケンメイ
聞い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
